step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
36,CASH_IN,119057.77,C384326253,1848783.06,1967840.83,C757626896,227362.88,108305.11,0,0
14,CASH_IN,257239.79,C248505554,20099,277338.79,C1636573208,472820,409586.97,0,0
14,PAYMENT,7832,C506071285,16548,8716,M655847228,0,0,0,0
12,CASH_IN,27189.01,C1482837217,3691198.27,3718387.29,C521890235,1122399.14,1095210.12,0,0
17,CASH_IN,189139.16,C1433634817,17466127.56,17655266.72,C1705245435,1445928.82,1256789.67,0,0
11,CASH_OUT,127079.72,C958700145,0,0,C483302654,200174.04,327253.76,0,0
18,PAYMENT,3238.09,C1718947721,82990,79751.91,M490428678,0,0,0,0
34,CASH_IN,37794.97,C595035595,55397,93191.97,C2063809141,1475358.97,1437564,0,0
11,PAYMENT,8736.1,C670321414,343783.78,335047.68,M670879630,0,0,0,0
11,CASH_OUT,25411.5,C1977542224,0,0,C1844674426,397300.63,1191749.61,0,0
43,CASH_OUT,115003.54,C529140052,229397.66,114394.12,C303756530,1980570.29,2095573.82,0,0
38,CASH_IN,5101.43,C1677719224,184215.91,189317.34,C2059204803,990695.1,985593.67,0,0
43,CASH_OUT,172881.99,C37532524,0,0,C1482138744,336831.4,509713.4,0,0
11,PAYMENT,15437.8,C2027773251,0,0,M503561701,0,0,0,0
36,PAYMENT,20062.57,C953430528,802099,782036.43,M691404556,0,0,0,0
20,PAYMENT,7907.26,C546591270,0,0,M392003376,0,0,0,0
44,CASH_OUT,53450.96,C293998938,0,0,C1171179448,1593678.25,1337321.18,0,0
45,PAYMENT,13426.8,C370626235,0,0,M721917774,0,0,0,0
44,PAYMENT,3976.34,C639470494,0,0,M1419802222,0,0,0,0
38,CASH_IN,52279.91,C469852725,5395534.42,5447814.32,C1960240049,81212.3,28932.39,0,0
10,CASH_IN,23602.57,C1089232342,1242915.53,1266518.1,C1725698531,461637.94,401874.63,0,0
15,CASH_OUT,154198.39,C1994157284,702,0,C1030050850,54455.99,208654.38,0,0
33,PAYMENT,22538.53,C703791054,60361.81,37823.28,M48925890,0,0,0,0
94,PAYMENT,3896.31,C2094775321,12839,8942.69,M1421677185,0,0,0,0
18,CASH_OUT,146275.38,C544077337,0,0,C2032757984,2228767.76,4627991.71,0,0
21,CASH_IN,138723.47,C2040081062,30361.53,169085,C627014926,431817.02,293093.55,0,0
45,PAYMENT,15008.93,C1719264996,0,0,M1220589546,0,0,0,0
19,CASH_OUT,28180.35,C746494215,29917,1736.65,C1359716559,596122.69,624303.04,0,0
43,PAYMENT,8912.65,C1946774974,2007,0,M1469160819,0,0,0,0
9,CASH_OUT,33346.27,C894782489,0,0,C2101453412,155209,179994.72,0,0
38,PAYMENT,15115.37,C769208986,211840,196724.63,M1495488335,0,0,0,0
93,CASH_OUT,77530.81,C1727167365,0,0,C1525944481,720416.15,797946.95,0,0
43,CASH_IN,128374.94,C1294837227,176864,305238.94,C1528381299,623919.44,495544.5,0,0
9,CASH_IN,284210.94,C1927666488,4755337.1,5039548.04,C1775175845,1449632.3,259411.02,0,0
39,TRANSFER,149944.13,C653747497,0,0,C565239029,1337892.14,1487836.27,0,0
43,PAYMENT,901.13,C898184253,71697.1,70795.97,M1237162660,0,0,0,0
4,PAYMENT,4051.25,C1576874484,31563,27511.75,M910572297,0,0,0,0
21,CASH_OUT,190760.4,C993138791,0,0,C1674899618,20651772.23,20842532.63,0,0
42,CASH_OUT,15272.43,C64206523,0,0,C388542610,196065.26,211337.7,0,0
23,PAYMENT,7612.15,C481089504,0,0,M1265308469,0,0,0,0
10,CASH_OUT,180891.35,C187114803,0,0,C759357488,249938.47,86705.83,0,0
15,TRANSFER,490674.1,C148317107,0,0,C365897166,3028288.56,3427499.24,0,0
44,PAYMENT,20246.14,C1843007506,21088,841.86,M759217179,0,0,0,0
10,PAYMENT,2095.85,C1073639062,137151,135055.15,M1537338834,0,0,0,0
21,CASH_OUT,109763.7,C1371084788,1029,0,C664059108,55438.91,165202.61,0,0
43,PAYMENT,1434.29,C78457565,0,0,M1400942215,0,0,0,0
10,PAYMENT,4105.27,C281858795,393578.93,389473.66,M1940879032,0,0,0,0
9,CASH_OUT,175345.12,C1207325933,0,0,C1786099923,500922,676267.12,0,0
41,CASH_OUT,117633.84,C1110546252,41604,0,C1468441153,79290.37,196924.21,0,0
20,PAYMENT,8254.69,C382579880,0,0,M307434332,0,0,0,0
44,PAYMENT,14155.9,C1845068715,51990,37834.1,M1093151267,0,0,0,0
12,CASH_IN,232972.58,C1479956557,365114.61,598087.19,C1544983022,298960.4,65987.82,0,0
20,CASH_IN,100959.36,C1737578236,50576,151535.36,C1695655997,413791.44,435348.31,0,0
15,CASH_IN,358499.13,C829817001,3120225.14,3478724.27,C1017770930,5747677.8,5784367,0,0
34,CASH_IN,53205.69,C662573586,295342.1,348547.79,C128641987,196263.35,143057.65,0,0
18,CASH_OUT,171003.11,C1216574960,58363,0,C373688645,0,382099.88,0,0
40,PAYMENT,14128.9,C2015181269,9919,0,M1545474566,0,0,0,0
45,CASH_IN,16095.81,C77213140,90055,106150.81,C1554111568,0,0,0,0
43,CASH_OUT,202769.71,C824886809,0,0,C1170811890,742177.42,944947.13,0,0
9,CASH_OUT,346374.19,C1021405514,11578,0,C824197891,2042969.37,2430811.88,0,0
18,PAYMENT,10063.92,C526255771,0,0,M1514936780,0,0,0,0
13,CASH_OUT,237718.2,C992721781,0,0,C2085037250,628433.73,1145423.6,0,0
47,CASH_IN,131841.89,C1121337177,6578522.71,6710364.6,C395252462,2120363.7,1902904.42,0,0
11,CASH_OUT,74375.67,C2089484585,0,0,C902862816,0,74375.67,0,0
45,TRANSFER,88938.91,C1979294280,41309,0,C1627724254,0,0,0,0
40,CASH_IN,157408.66,C1015528027,297609,455017.66,C2127984973,219661.8,62253.15,0,0
18,PAYMENT,12608.45,C522120224,20071,7462.55,M828544314,0,0,0,0
11,PAYMENT,38412.24,C107752937,0,0,M1409178978,0,0,0,0
20,CASH_OUT,128188.16,C2019737118,0,0,C298036990,204562.48,332750.64,0,0
14,CASH_IN,634916.11,C186694692,21085,656001.11,C1367127285,0,0,0,0
13,CASH_IN,238059.76,C1785204378,7733771.18,7971830.95,C1050074703,704139.65,466079.88,0,0
18,PAYMENT,2145.42,C367434897,0,0,M340288851,0,0,0,0
18,PAYMENT,4304.29,C1619939544,0,0,M2111103077,0,0,0,0
37,PAYMENT,10102.73,C873504448,0,0,M1728210052,0,0,0,0
18,PAYMENT,6297.5,C94585166,74863.38,68565.88,M644684248,0,0,0,0
9,PAYMENT,10229.23,C1565718098,208,0,M2055149396,0,0,0,0
19,PAYMENT,8911.52,C426755821,0,0,M802854087,0,0,0,0
35,CASH_OUT,84741.61,C604059596,0,0,C975634804,192232,202149.96,0,0
20,PAYMENT,14345.38,C1458046397,113757.77,99412.39,M1609704353,0,0,0,0
18,CASH_OUT,266316.12,C516440151,19152,0,C1508456612,11147883.2,12223194.34,0,0
13,CASH_OUT,352187.17,C290048658,0,0,C440082302,2133950.44,2486137.61,0,0
40,PAYMENT,4714.63,C1686959242,0,0,M828091424,0,0,0,0
41,PAYMENT,2940.32,C733050733,0,0,M235881716,0,0,0,0
20,PAYMENT,16674.53,C1510641128,10251,0,M813773028,0,0,0,0
16,CASH_OUT,114114.68,C1163487748,0,0,C613801234,908169.13,1211619.4,0,0
15,CASH_IN,195202.89,C491224735,31176,226378.89,C193865280,161615.26,0,0,0
38,CASH_OUT,335419.65,C994914681,0,0,C1005941472,6928296.17,7263715.83,0,0
21,CASH_IN,127934.32,C1879805423,6769505.49,6897439.81,C1207946845,1678182.8,1550248.48,0,0
14,CASH_OUT,44444.74,C1651073715,0,0,C572638492,185193.68,229638.42,0,0
22,PAYMENT,5806,C991883657,1388,0,M1308841628,0,0,0,0
14,CASH_OUT,328656.57,C1596432547,0,0,C129529297,1202765.13,1531421.7,0,0
43,CASH_OUT,90112.84,C732685163,26387,0,C701975891,5175900.64,5908549.82,0,0
17,CASH_OUT,88194.36,C275157144,9962,0,C1498381633,134,58001.85,0,0
43,CASH_OUT,240304.42,C903998936,0,0,C285261729,489074.73,577445.3,0,0
36,CASH_OUT,89449.7,C192490662,0,0,C1514824570,99605.9,189055.6,0,0
37,PAYMENT,3118.46,C1138192468,21290.86,18172.4,M1763340213,0,0,0,0
35,CASH_OUT,56195.26,C1303688706,301691.29,245496.03,C725898072,385219.75,441415.01,0,0
9,CASH_OUT,66852.41,C484217126,0,0,C1495761010,2156124.83,2222977.24,0,0
14,CASH_IN,147100.55,C1214699649,19626298.22,19773398.77,C540157795,386754.49,69268.08,0,0
36,TRANSFER,931315.79,C1329359797,3048,0,C1897049400,327997.49,1259313.28,0,0
44,CASH_OUT,245717.8,C1363041862,0,0,C1811125343,1256165.61,1501883.41,0,0
35,CASH_OUT,346262.44,C2128371215,0,0,C42754002,965174.92,2178997.94,0,0
33,TRANSFER,160005.93,C1290885471,0,0,C1893611249,481239,641244.93,0,0
17,CASH_OUT,179570.12,C1482260359,12206,0,C1320829670,1475705.88,1655276.01,0,0
37,CASH_OUT,204462.31,C529051935,151054.56,0,C512884787,334514.58,538976.89,0,0
41,CASH_OUT,156098.87,C1809939285,0,0,C1917747929,2884479.78,3124169.62,0,0
16,CASH_OUT,82295.49,C1361602007,0,0,C1618215235,333283.31,415578.8,0,0
16,PAYMENT,27982.05,C169952816,0,0,M714592971,0,0,0,0
34,CASH_OUT,243514.9,C981356674,0,0,C1322850967,246203.15,489718.06,0,0
14,CASH_OUT,258591.44,C531095307,0,0,C1106536762,595932.14,1182858.58,0,0
8,PAYMENT,17370.24,C744611938,48704,31333.76,M172783967,0,0,0,0
36,PAYMENT,13779.12,C1625872739,58,0,M1228629999,0,0,0,0
20,PAYMENT,10946.3,C1059386565,0,0,M489141681,0,0,0,0
18,CASH_IN,8304.38,C691732382,1670244.2,1678548.58,C1640187122,879841.23,871536.85,0,0
11,CASH_IN,228800.1,C1814156982,112719,341519.1,C1975607158,0,212729.56,0,0
95,CASH_OUT,9905.1,C1897276085,0,0,C1393781825,435906.2,445811.3,0,0
16,CASH_OUT,178337.47,C2093141399,0,0,C2029377261,558170.91,629504.98,0,0
40,CASH_IN,79401.16,C1280516481,1209961.03,1289362.19,C1741126140,1537886.48,1458485.32,0,0
16,PAYMENT,23788.12,C1008790983,76331,52542.88,M465862411,0,0,0,0
12,TRANSFER,1094182.8,C1443433145,21104,0,C2015231552,0,1275630.55,0,0
45,TRANSFER,207015.93,C825271993,23353,0,C459078863,0,207015.93,0,0
36,CASH_OUT,87207.81,C1354979556,0,0,C954225330,5505382.86,5795384.07,0,0
36,CASH_IN,52465.91,C1476789417,228335,280800.91,C1449617022,21035,0,0,0
16,PAYMENT,5401.63,C895425676,11598,6196.37,M1490725149,0,0,0,0
19,TRANSFER,450059.33,C1382477032,0,0,C1316514935,862195.36,1778185.67,0,0
39,PAYMENT,1654.75,C2130644287,31229.41,29574.66,M411653923,0,0,0,0
16,PAYMENT,2458.96,C1774310379,25195,22736.04,M58523718,0,0,0,0
13,CASH_OUT,30035.91,C1491185750,0,0,C1646031543,450728.74,1225954.31,0,0
19,TRANSFER,63001.79,C1406332273,0,0,C1674949129,187924.27,250926.06,0,0
44,CASH_OUT,124656.76,C1957123687,5004,0,C1945130697,2844308.88,2968965.64,0,0
48,TRANSFER,138657.78,C1915089993,0,0,C1611893022,729730.03,868387.81,0,0
41,PAYMENT,8100.1,C779719466,31008,22907.9,M109385987,0,0,0,0
36,CASH_OUT,28175.35,C2114894791,0,0,C1859667281,1650257.78,1678433.13,0,0
43,CASH_OUT,89756.95,C1835374612,0,0,C1245567926,1452103.76,1541860.71,0,0
8,CASH_IN,86688.89,C1528808947,16083325.6,16170014.49,C1643855278,9979445.17,9680855.68,0,0
17,PAYMENT,11082.49,C1150181801,4628,0,M1632917812,0,0,0,0
14,CASH_IN,86051.67,C725439075,44186,130237.67,C1713610488,688,0,0,0
20,CASH_IN,41107.2,C1601262058,642593.59,683700.8,C2137606879,696064.12,654956.91,0,0
17,PAYMENT,4168.88,C575954043,0,0,M454978658,0,0,0,0
40,CASH_OUT,1436.61,C573513618,34819,33382.39,C1073042889,39451.31,40887.91,0,0
43,CASH_OUT,204154.18,C1716702097,0,0,C1175751238,225997.6,663811.88,0,0
22,TRANSFER,332362.34,C520935603,0,0,C1053297930,608968.33,941330.68,0,0
41,CASH_IN,250844.67,C519026730,2859147.79,3109992.46,C2132000717,396979.7,146135.03,0,0
93,PAYMENT,3356.28,C1251237867,4567,1210.72,M1915104944,0,0,0,0
45,CASH_OUT,256141.92,C1531122820,0,0,C689665706,10423125.38,10625487.67,0,0
40,CASH_OUT,183942.53,C1917414748,0,0,C1993178637,901174.72,1085117.26,0,0
14,CASH_OUT,423845.19,C692425890,31001.18,0,C713773597,0,423845.19,0,0
42,PAYMENT,10020.52,C326051550,200911.96,190891.45,M170312062,0,0,0,0
43,PAYMENT,6303.56,C1077495230,0,0,M809805079,0,0,0,0
22,CASH_IN,260447.01,C1893610661,196630,457077.01,C1806758583,0,0,0,0
14,CASH_IN,482138.33,C2124503115,19733,501871.33,C866422217,0,0,0,0
41,CASH_OUT,62831.26,C1161794903,158079,95247.74,C1365423477,192730.25,255561.5,0,0
20,CASH_OUT,49950.64,C1519196670,0,0,C946208117,1459660.68,1255681.49,0,0
36,PAYMENT,5025.63,C35673513,0,0,M903309467,0,0,0,0
36,CASH_IN,10784.86,C1949167046,549872.98,560657.84,C1925584729,257610.28,258675.27,0,0
36,PAYMENT,1940.01,C1293843198,0,0,M1774561442,0,0,0,0
9,CASH_IN,325234.94,C547306894,2066787.07,2392022.01,C1185525558,1814718.43,2454223.23,0,0
42,CASH_IN,13399.92,C1962959038,62739,76138.92,C1887791830,67431.93,54032.01,0,0
36,CASH_IN,208865.61,C12143691,14648141.06,14857006.67,C13408937,1140368.93,931503.32,0,0
18,CASH_OUT,142638.82,C1134004916,100402,0,C948832044,9015,366754.71,0,0
33,TRANSFER,293753.2,C1911300292,0,0,C430228326,420221.73,713974.93,0,0
33,CASH_OUT,228793.77,C1984223643,0,0,C251336498,1306892.93,1535686.7,0,0
16,PAYMENT,8735.61,C1976440713,24267.32,15531.71,M421754551,0,0,0,0
42,CASH_IN,297968.56,C1789226750,106806.05,404774.61,C1847747372,2176529.06,1878560.5,0,0
38,CASH_IN,4581.5,C1746307589,40058,44639.5,C1847713600,855365.13,850783.63,0,0
33,CASH_IN,185895.66,C42672198,346183.31,532078.97,C345603257,12304801.2,12118905.55,0,0
34,TRANSFER,1700260.67,C1556137533,25851,0,C1764948557,0,1700260.67,0,0
14,PAYMENT,3539.45,C149278095,0,0,M1920158698,0,0,0,0
37,CASH_OUT,32750.2,C1307785737,135815,103064.8,C1376934792,188450.92,221201.12,0,0
43,PAYMENT,27406.91,C1116040419,20052,0,M544779006,0,0,0,0
33,PAYMENT,2910.94,C1121970440,243748,240837.06,M1271574402,0,0,0,0
16,CASH_OUT,186204.03,C339842136,0,0,C77635419,191728.31,377932.34,0,0
36,PAYMENT,8415.19,C1847696325,0,0,M1157244783,0,0,0,0
14,PAYMENT,4323.49,C729899666,0,0,M490661761,0,0,0,0
10,CASH_IN,597036.86,C903282971,3317,600353.86,C1994580904,15586.83,0,0,0
17,CASH_OUT,554804.06,C1418325532,0,0,C1883062967,704253.82,1259057.88,0,0
41,TRANSFER,400091.02,C93145003,119529,0,C1732403744,549094.68,949185.7,0,0
43,CASH_IN,36936.78,C1913801470,13523,50459.78,C228378867,288558.38,251621.6,0,0
18,TRANSFER,671199.32,C1927407763,43060.29,0,C16685882,10368624.66,11039823.98,0,0
35,CASH_OUT,537494.03,C641296773,398964,0,C966243213,1980385.99,2517880.02,0,0
17,TRANSFER,35174.99,C837989164,0,0,C1545606753,1526099.61,1701311.2,0,0
43,CASH_OUT,53265.93,C628828997,0,0,C1482380408,4997111.04,4842702.19,0,0
17,CASH_OUT,50518.94,C1240122494,0,0,C1826283470,190104.36,240623.3,0,0
17,PAYMENT,812.22,C840792085,0,0,M736734811,0,0,0,0
41,PAYMENT,22954.44,C1651144415,20814,0,M974515655,0,0,0,0
93,PAYMENT,14557.44,C96117710,0,0,M822527018,0,0,0,0
9,PAYMENT,7581.87,C1486672297,19873,12291.13,M604115155,0,0,0,0
15,CASH_IN,225291.71,C710208403,100177,325468.71,C293348398,913460,795342.21,0,0
44,CASH_OUT,25484.21,C354326460,0,0,C366702956,4035926.59,4061410.8,0,0
11,CASH_IN,42157.95,C221058863,7682999.98,7725157.93,C640139393,130097.16,604601.17,0,0
44,CASH_OUT,237292.77,C2560418,0,0,C332966730,969124.99,1206417.76,0,0
16,CASH_OUT,276106.38,C522919350,0,0,C2019447632,6169353.72,6445460.1,0,0
35,CASH_OUT,199123.61,C916526909,0,0,C448209058,426826.36,625949.97,0,0
46,PAYMENT,14645.51,C1669923794,11610,0,M363699837,0,0,0,0
8,PAYMENT,12653.09,C6054304,122126.38,109473.29,M27152456,0,0,0,0
14,PAYMENT,17934.55,C1009297898,0,0,M1127796237,0,0,0,0
18,CASH_IN,135054.48,C2006029254,738878.32,873932.81,C30770683,1690095.11,1555040.63,0,0
18,PAYMENT,9939.16,C1838917090,19984,10044.84,M238679523,0,0,0,0
21,CASH_OUT,195486.61,C256479526,0,0,C1687224917,1525015.95,1720502.56,0,0
44,PAYMENT,9877.78,C1081301485,0,0,M1986579156,0,0,0,0
9,PAYMENT,2360.22,C1918929192,0,0,M1452649743,0,0,0,0
19,PAYMENT,359.3,C1030196366,0,0,M2114493695,0,0,0,0
36,CASH_OUT,415618.73,C985469318,93669.44,0,C1194305660,4351868.67,4767487.4,0,0
37,TRANSFER,314889.03,C580516772,0,0,C1517466717,2678203.03,2993092.06,0,0
40,CASH_OUT,123548.96,C2125720374,10515,0,C1053126520,796854.83,920403.79,0,0
19,PAYMENT,6670.27,C462620198,0,0,M1977283866,0,0,0,0
41,PAYMENT,2380.08,C636259751,0,0,M1430387402,0,0,0,0
42,PAYMENT,20503.7,C1872277067,70570.72,50067.02,M2110258303,0,0,0,0
41,PAYMENT,1733.39,C637268966,246170.43,244437.04,M2054268470,0,0,0,0
45,CASH_OUT,131219.04,C1639441438,63908,0,C569023665,22992,154211.04,0,0
7,CASH_OUT,221087.88,C1344028406,0,0,C345603257,925605,9917629.77,0,0
44,PAYMENT,18239.38,C756165574,34507,16267.62,M551545526,0,0,0,0
15,PAYMENT,17821.77,C540757765,0,0,M268956597,0,0,0,0
13,CASH_IN,1688.19,C1766222648,58272.84,59961.03,C885597205,313822.19,312134,0,0
93,PAYMENT,16455.9,C1935086076,88891.14,72435.23,M226189040,0,0,0,0
18,TRANSFER,1047286.85,C615354858,0,0,C1744856510,2832611.23,4013314.41,0,0
39,CASH_OUT,421458.09,C977219261,0,0,C236356518,11563684.25,11985142.34,0,0
37,CASH_IN,47211.66,C1785353526,345,47556.66,C97858915,0,0,0,0
33,PAYMENT,10023.23,C737300263,0,0,M924137619,0,0,0,0
48,PAYMENT,3066.88,C778553066,30416.26,27349.38,M1394684393,0,0,0,0
46,CASH_IN,21816.75,C1959863212,195495.89,217312.64,C1469186231,2037007.27,2015190.52,0,0
6,PAYMENT,31337.01,C1946464242,55466,24128.99,M309476445,0,0,0,0
40,TRANSFER,217063.74,C215438236,78391,0,C1367999554,843169.09,1060232.84,0,0
11,CASH_IN,290873.96,C197875113,797122.83,1087996.78,C82002265,566500,376889.78,0,0
12,CASH_OUT,210633.9,C214661816,80113.28,0,C446008618,375992.93,1845719.76,0,0
39,CASH_IN,396405.87,C1025469448,731700.03,1128105.9,C347696158,27724135.45,27327729.59,0,0
40,PAYMENT,2319.37,C687652731,0,0,M821487802,0,0,0,0
15,CASH_IN,164482.02,C1646966656,8952329.43,9116811.45,C225086957,439861.98,372846.23,0,0
15,CASH_OUT,38314.88,C1882737778,84448,46133.12,C1657398992,23330.51,0,0,0
16,PAYMENT,5388.87,C1355274418,179,0,M1221851662,0,0,0,0
36,CASH_IN,109985.82,C527470456,5167988.9,5277974.72,C867882420,1575419.49,1465433.67,0,0
94,CASH_IN,218164.76,C813203002,1601200.53,1819365.29,C1778364208,263288.26,45123.5,0,0
19,CASH_OUT,83126.14,C1249974858,8944,0,C1893008546,403336.18,256393.29,0,0
34,CASH_OUT,117320.04,C1502731105,29798,0,C1192972448,1454720.77,1572040.8,0,0
35,CASH_OUT,58492.07,C1416254863,0,0,C721948188,282378.48,340870.55,0,0
33,CASH_IN,50631.49,C1148629513,31278,81909.49,C977144247,100641,50009.51,0,0
9,CASH_IN,111504.68,C932891550,30611,142115.68,C168398019,205280.43,55110.61,0,0
45,CASH_IN,114934.46,C1684357752,52234,167168.46,C1001582807,332327.81,217393.35,0,0
13,CASH_OUT,8023.18,C2096161800,0,0,C1835007625,335979.62,574436.47,0,0
44,CASH_OUT,143430.85,C450384119,37364,0,C2016305119,0,109291.33,0,0
42,CASH_OUT,167922.83,C1803030006,49050,0,C1659818239,0,167922.83,0,0
38,PAYMENT,14543.76,C68253495,10418,0,M804772234,0,0,0,0
37,CASH_OUT,222710.23,C859813793,69105,0,C198272505,4795456.25,5852065.6,0,0
43,TRANSFER,1378138.13,C1678218881,20397,0,C1107367383,879589.32,2257727.45,0,0
8,CASH_IN,13070.59,C53973812,3384299.37,3397369.96,C715907650,102842,337406.18,0,0
39,CASH_OUT,245072.05,C833025737,372375.84,127303.79,C1712247083,0,245072.05,0,0
13,CASH_OUT,548779.32,C1217119267,15924,0,C1339353495,451523.94,1000303.26,0,0
38,CASH_OUT,84742.04,C1037124125,0,0,C248355585,1437372.5,2200648.67,0,0
9,CASH_OUT,201221.05,C1704398870,0,0,C758651122,2320281.5,3382643.61,0,0
39,CASH_IN,61039.19,C109935045,1277006.14,1338045.32,C830830107,381707.66,320668.48,0,0
37,CASH_OUT,154154.52,C1247770208,0,0,C1590271301,174825.54,328980.06,0,0
17,CASH_OUT,106733.12,C850830546,0,0,C1305075214,3677151.29,3783884.41,0,0
35,PAYMENT,8451.33,C1238663446,0,0,M943790831,0,0,0,0
19,PAYMENT,12782.65,C906147072,0,0,M1633926957,0,0,0,0
40,PAYMENT,7707.93,C2076015258,0,0,M718795543,0,0,0,0
93,CASH_OUT,102798.82,C1532074476,18478.65,0,C2112017516,1495968.4,1598767.22,0,0
94,PAYMENT,2424.93,C442092510,105673,103248.07,M1949957886,0,0,0,0
10,CASH_IN,424629,C472791958,727563.66,1152192.66,C1773255943,594022.75,169393.75,0,0
40,CASH_OUT,205158.83,C19874400,0,0,C103088156,294213.76,499372.59,0,0
40,CASH_OUT,78914.77,C1136313234,101763.51,22848.75,C644335955,1431716.49,1510631.26,0,0
39,PAYMENT,29108.95,C1439563427,0,0,M43218810,0,0,0,0
21,PAYMENT,2088.15,C685276324,0,0,M97684429,0,0,0,0
35,PAYMENT,15677.19,C364570752,398,0,M1608377678,0,0,0,0
36,PAYMENT,3664.14,C1284549341,0,0,M1021895443,0,0,0,0
35,CASH_IN,18350.78,C530934875,24322,42672.78,C833583390,0,0,0,0
9,CASH_OUT,86119.07,C594933589,0,0,C1564251366,1862130.53,646501.22,0,0
36,TRANSFER,269815.28,C719184159,0,0,C36856762,4484925.47,4754740.76,0,0
40,PAYMENT,2804.91,C345611779,0,0,M943430217,0,0,0,0
36,CASH_IN,120397.88,C1024004092,24465,144862.88,C605619427,8714606.85,8878235.86,0,0
15,TRANSFER,988017.57,C46279615,55335,0,C1133768487,0,1056892.83,0,0
36,CASH_OUT,78142.63,C1878676838,0,0,C1396558881,3788382.52,3866525.16,0,0
45,PAYMENT,5394.74,C2069202772,21340,15945.26,M1385526669,0,0,0,0
40,CASH_OUT,274463.87,C1421136264,0,0,C1534800332,1089330.16,1363794.03,0,0
24,CASH_OUT,212384.08,C2031327610,0,0,C1037602747,1034004.4,1246388.48,0,0
44,TRANSFER,597061.81,C882004081,0,0,C1198441233,2452201.96,3049263.77,0,0
15,CASH_IN,133916.7,C1573762657,20487,154403.7,C1218630817,51350.62,0,0,0
45,CASH_OUT,493472.03,C63767197,0,0,C1384852627,1367014.57,1860486.6,0,0
8,CASH_OUT,100369.22,C1959750485,698937.19,598567.97,C566698125,488845.51,2281735.27,0,0
44,CASH_OUT,397871.81,C1777429577,0,0,C1766412743,872046.74,1269918.55,0,0
22,CASH_IN,17559.48,C1941310111,1217876.6,1235436.08,C1243430105,223641.08,206081.6,0,0
8,PAYMENT,2089.43,C647486243,3189.96,1100.53,M66823999,0,0,0,0
36,CASH_OUT,356263.08,C792612578,0,0,C1253718018,1193498.87,1673625.22,0,0
38,CASH_OUT,195424.5,C2052344797,10040,0,C798227828,253201.46,448625.96,0,0
9,PAYMENT,7417.46,C1502301963,356400.71,348983.25,M1974056722,0,0,0,0
36,CASH_IN,9303.78,C639201661,1456183.78,1465487.55,C1185332713,63511.05,54207.27,0,0
17,CASH_IN,183427.7,C1944261899,0,183427.7,C2074575970,425921.91,242494.21,0,0
39,CASH_IN,27203.68,C942495526,102419,129622.68,C1385295807,78838.79,51635.11,0,0
15,CASH_OUT,170252,C2028166424,210471.2,40219.19,C604591490,2044179.03,2477746.16,0,0
20,CASH_OUT,202345.13,C1308994736,3625,0,C804372771,406059.79,608404.92,0,0
16,CASH_OUT,92073.97,C1508421890,6011,0,C305234136,262866.47,354940.44,0,0
45,CASH_OUT,147186.89,C235246375,29235.96,0,C1930667289,661151.79,808338.68,0,0
6,PAYMENT,21100.42,C1486334689,31680,10579.58,M299617083,0,0,0,0
43,PAYMENT,4973.43,C1553767581,30148,25174.57,M1549104374,0,0,0,0
45,TRANSFER,659767.05,C1693549842,271582.57,0,C606088810,3751590.96,4684486.99,0,0
20,CASH_OUT,179996.84,C1415360736,0,0,C38700626,3188364.99,3368361.83,0,0
12,CASH_OUT,59010.92,C518310177,0,0,C1550393379,262603.42,402744.05,0,0
16,CASH_IN,439892.75,C1611086732,4681493.18,5121385.93,C1329760387,733365.36,1205373.44,0,0
8,CASH_OUT,168663.26,C608264412,10724,0,C1531852312,74735,35927.41,0,0
37,CASH_OUT,340627.28,C424232788,12202,0,C553955699,1444708.05,1361334.2,0,0
14,CASH_OUT,298509.35,C243936222,115,0,C366322706,21673663.25,21782037.01,0,0
11,CASH_OUT,17497.18,C1849564705,0,0,C1025200651,256716.22,103242.32,0,0
43,PAYMENT,38235.12,C1105562753,0,0,M679452008,0,0,0,0
35,CASH_OUT,187023.16,C1778610325,0,0,C1008524294,1055725.9,1242749.06,0,0
18,PAYMENT,14299.05,C1282823439,0,0,M276016758,0,0,0,0
12,CASH_OUT,190091.25,C1826728058,0,0,C499052031,602739.82,1171228.93,0,0
13,CASH_OUT,90204.73,C1113495952,0,0,C13998805,5444412.52,5534617.26,0,0
1,CASH_IN,21670.38,C1713605602,3134978.74,3156649.13,C215145189,54530.44,1891.79,0,0
19,PAYMENT,31828.44,C454216325,183324.73,151496.29,M2106999104,0,0,0,0
8,CASH_IN,153539.88,C1261636373,19516,173055.88,C24119573,49545.65,0,0,0
43,PAYMENT,20357.03,C1639322014,4332,0,M1280826637,0,0,0,0
